TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
1794,273.06487603305766,79,20,35,20.729051874610633,69.00906451373993,63.24689495353044,-87.86374550916128,10460.0,56.0,15.0,23.0,23.0,3371.0,0.76,34.62,2384.24,5
1795,273.3541322314048,94,14,38,-0.6109046132449976,-171.31704384504846,63.24689495353044,-87.86374550916128,9741.0,56.0,15.0,23.0,23.0,3371.0,0.83,38.94,2385.27,5
1796,273.6681818181816,55,11,75,31.96609809145974,-32.34141135008932,63.24689495353044,-87.86374550916128,5165.0,56.0,15.0,23.0,23.0,3371.0,1.63,23.43,2374.73,5
1797,310.63999999999993,42,14,43,-79.46060036666177,155.8408725981737,-77.10527729291653,94.68842319072581,1337.0,50.0,22.0,27.0,16.0,3369.0,1.84,19.74,2368.09,4
1798,214.51781181083052,99,20,46,17.52419305940944,12.425367123095981,69.11788034887269,60.650919370546035,6614.0,41.0,23.0,30.0,23.0,3376.0,1.03,51.54,2390.74,3
1799,214.81651310953183,45,15,32,51.103516271522096,86.2818770981849,69.11788034887269,60.650919370546035,2415.0,41.0,23.0,30.0,23.0,3376.0,0.72,25.2,2375.91,3
1800,274.2880165289254,50,20,36,6.821336686967186,-162.9784895053624,63.24689495353044,-87.86374550916128,8588.0,56.0,15.0,23.0,23.0,3371.0,0.78,23.6,2377.96,5
1801,215.02430531732404,21,14,75,89.04767864561234,160.95933132926,69.11788034887269,60.650919370546035,2343.0,41.0,23.0,30.0,23.0,3376.0,1.68,13.86,2371.59,3
1802,311.04186915887846,49,15,68,-58.054604911121444,-85.86991914458919,-77.10527729291653,94.68842319072581,4985.0,50.0,22.0,27.0,16.0,3369.0,2.91,22.67,2373.23,4
1803,311.67738317757005,19,15,17,-84.68482811570156,3.1214096950282055,-77.10527729291653,94.68842319072581,1563.0,50.0,22.0,27.0,16.0,3369.0,0.73,11.27,2364.59,4
1804,274.58553719008245,68,20,58,58.773259031973424,-146.75101900561208,63.24689495353044,-87.86374550916128,3096.0,56.0,15.0,23.0,23.0,3371.0,1.26,30.44,2375.35,5
1805,275.06487603305766,76,20,72,89.38814156100983,64.20931409445302,63.24689495353044,-87.86374550916128,3035.0,56.0,15.0,23.0,23.0,3371.0,1.57,33.48,2376.6,5
1806,215.511318304337,56,17,91,8.595254838522735,14.884730338020802,69.11788034887269,60.650919370546035,7486.0,41.0,23.0,30.0,23.0,3376.0,2.04,30.86,2383.64,3
1807,275.6599173553717,56,16,95,72.88158243817384,-27.21775849303438,63.24689495353044,-87.86374550916128,2592.0,56.0,15.0,23.0,23.0,3371.0,2.07,24.96,2372.9,5
1808,216.1022273952461,30,10,58,49.11308689180552,-141.6728940943192,69.11788034887269,60.650919370546035,6741.0,41.0,23.0,30.0,23.0,3376.0,1.3,16.8,2377.05,3
1809,311.83626168224293,13,20,37,-82.36158252674373,-133.15934409475216,-77.10527729291653,94.68842319072581,2098.0,50.0,22.0,27.0,16.0,3369.0,1.59,10.34,2365.01,4
1810,312.1820560747663,96,11,25,-13.277496953370388,-27.65131032798024,-77.10527729291653,94.68842319072581,9320.0,50.0,22.0,27.0,16.0,3369.0,1.07,39.45,2383.72,4
1811,216.47885077186947,51,10,18,85.53238551708253,-137.1424966081808,69.11788034887269,60.650919370546035,2798.0,41.0,23.0,30.0,23.0,3376.0,0.4,26.46,2376.7,3
1812,216.5957338887526,16,12,53,45.11269749369109,143.81501219779665,69.11788034887269,60.650919370546035,5139.0,41.0,23.0,30.0,23.0,3376.0,1.19,10.96,2373.08,3
1813,312.4157009345794,85,16,90,-24.222062774256386,93.32501547117931,-77.10527729291653,94.68842319072581,5880.0,50.0,22.0,27.0,16.0,3369.0,3.86,36.62,2379.99,4
1814,276.44504132231384,91,15,63,-21.932258983409568,-142.74983134488414,63.24689495353044,-87.86374550916128,10603.0,56.0,15.0,23.0,23.0,3371.0,1.37,38.03,2385.93,5
1815,276.96570247933863,13,18,85,34.96794558271341,-149.79054815657938,63.24689495353044,-87.86374550916128,5196.0,56.0,15.0,23.0,23.0,3371.0,1.85,9.08,2369.08,5
1816,216.93988973290843,23,18,67,67.1825735909442,-176.69122672263558,69.11788034887269,60.650919370546035,4239.0,41.0,23.0,30.0,23.0,3376.0,1.5,15.98,2374.28,3
1817,217.37495466797336,31,17,100,43.4265127781249,128.23079870576635,69.11788034887269,60.650919370546035,4690.0,41.0,23.0,30.0,23.0,3376.0,2.24,19.36,2376.31,3
1818,277.6681818181816,55,20,81,70.01410738461956,-78.3381680984626,63.24689495353044,-87.86374550916128,859.0,56.0,15.0,23.0,23.0,3371.0,1.76,25.5,2371.29,5
1819,313.2568224299065,98,17,66,-70.32408118046106,73.17194938552197,-77.10527729291653,94.68842319072581,997.0,50.0,22.0,27.0,16.0,3369.0,2.83,41.83,2376.88,4
1820,313.87364485981306,87,11,79,-0.8667169063007378,-6.412010701752962,-77.10527729291653,94.68842319072581,10187.0,50.0,22.0,27.0,16.0,3369.0,3.39,36.03,2383.92,4
1821,314.6119626168224,91,14,26,19.785482115988685,89.86201742569853,-77.10527729291653,94.68842319072581,10778.0,50.0,22.0,27.0,16.0,3369.0,1.11,38.36,2384.76,4
1822,314.85495327102797,71,17,35,-63.992022125245434,59.42361322000707,-77.10527729291653,94.68842319072581,1897.0,50.0,22.0,27.0,16.0,3369.0,1.5,31.57,2373.28,4
1823,315.1820560747663,28,16,97,-54.48794561041993,-106.25995051830382,-77.10527729291653,94.68842319072581,5309.0,50.0,22.0,27.0,16.0,3369.0,4.16,14.96,2370.84,4
1824,278.3376033057849,78,12,80,-12.891140515015167,-8.896024599150337,63.24689495353044,-87.86374550916128,10743.0,56.0,15.0,23.0,23.0,3371.0,1.74,32.4,2383.93,5
1825,218.024305317324,83,15,24,-12.009091618291734,162.6214806578173,69.11788034887269,60.650919370546035,11727.0,41.0,23.0,30.0,23.0,3376.0,0.54,42.68,2392.16,3
1826,278.9987603305783,100,13,99,36.62847090454984,-62.71324885779963,63.24689495353044,-87.86374550916128,3414.0,56.0,15.0,23.0,23.0,3371.0,2.15,40.99,2380.16,5
1827,2.159245283018868,76,15,10,43.113756443967276,146.204927176841,69.11788034887269,60.650919370546035,5425.0,41.0,23.0,30.0,23.0,3376.0,0.31,39.46,2384.5,3
1828,218.18014947316817,84,12,34,51.67150251391055,-145.71116477655158,69.11788034887269,60.650919370546035,6412.0,41.0,23.0,30.0,23.0,3376.0,0.76,42.24,2386.74,3
1829,218.40092869394738,76,19,37,4.347481913829725,149.77008473024495,69.11788034887269,60.650919370546035,9521.0,41.0,23.0,30.0,23.0,3376.0,0.83,40.66,2389.23,3
1830,218.64118843420712,36,12,32,76.2752410307111,164.3203206764142,69.11788034887269,60.650919370546035,3049.0,41.0,23.0,30.0,23.0,3376.0,0.72,20.16,2374.53,3
1831,279.8169421487601,56,12,68,14.503757905151701,-63.61748366619767,63.24689495353044,-87.86374550916128,5738.0,56.0,15.0,23.0,23.0,3371.0,1.48,24.04,2375.5,5
1832,218.84898064199933,26,13,72,28.121413980706336,25.753403749899206,69.11788034887269,60.650919370546035,5083.0,41.0,23.0,30.0,23.0,3376.0,1.61,15.86,2375.11,3
1833,219.3165131095318,90,11,46,73.77877658430324,68.1276789493431,69.11788034887269,60.650919370546035,580.0,41.0,23.0,30.0,23.0,3376.0,1.03,44.7,2381.97,3
1834,219.6152144082331,20,10,30,53.34589932468927,18.842084255555903,69.11788034887269,60.650919370546035,2751.0,41.0,23.0,30.0,23.0,3376.0,0.67,12.2,2371.03,3
1835,316.0885981308411,68,12,60,-24.491227783897784,74.45982009926695,-77.10527729291653,94.68842319072581,5950.0,50.0,22.0,27.0,16.0,3369.0,2.57,29.08,2376.65,4
1836,280.3789256198345,16,20,86,26.632019241142544,-92.40751069632861,63.24689495353044,-87.86374550916128,4084.0,56.0,15.0,23.0,23.0,3371.0,1.87,10.68,2368.62,5
1837,316.6493457943925,69,19,56,-2.1501782714763777,126.67858194816091,-77.10527729291653,94.68842319072581,8557.0,50.0,22.0,27.0,16.0,3369.0,2.4,31.35,2380.12,4
1838,219.81001960303828,11,17,75,76.0511164757055,90.1221540157905,69.11788034887269,60.650919370546035,1225.0,41.0,23.0,30.0,23.0,3376.0,1.68,10.16,2368.99,3
1839,281.0896694214874,34,19,30,44.8703067346695,-53.76722752006687,63.24689495353044,-87.86374550916128,2957.0,56.0,15.0,23.0,23.0,3371.0,0.65,17.29,2369.77,5
1840,317.1727102803738,18,12,51,0.625139313001057,80.1682815334417,-77.10527729291653,94.68842319072581,8689.0,50.0,22.0,27.0,16.0,3369.0,2.19,10.08,2371.68,4
1841,220.29703259005126,70,17,37,87.56032502370331,-75.76027058131507,69.11788034887269,60.650919370546035,2525.0,41.0,23.0,30.0,23.0,3376.0,0.83,37.3,2380.89,3
1842,281.3376033057849,23,16,99,84.60829153893596,-43.71302016703629,63.24689495353044,-87.86374550916128,2576.0,56.0,15.0,23.0,23.0,3371.0,2.15,12.42,2367.89,5
1843,317.6493457943925,76,11,58,-24.54132441107592,37.372395637011095,-77.10527729291653,94.68842319072581,6564.0,50.0,22.0,27.0,16.0,3369.0,2.49,31.85,2378.35,4
1844,220.537292330311,46,19,53,33.82054614089233,58.67775970512605,69.11788034887269,60.650919370546035,3926.0,41.0,23.0,30.0,23.0,3376.0,1.19,26.86,2378.23,3
1845,282.1557851239667,52,20,13,67.07078637332035,-74.95293993570928,63.24689495353044,-87.86374550916128,735.0,56.0,15.0,23.0,23.0,3371.0,0.28,24.36,2370.26,5
1846,220.88144817446684,24,15,74,28.102296724771918,30.985579366947917,69.11788034887269,60.650919370546035,4947.0,41.0,23.0,30.0,23.0,3376.0,1.66,15.54,2374.86,3
1847,318.1914018691589,10,17,69,-67.27545516153471,24.441301815419592,-77.10527729291653,94.68842319072581,2428.0,50.0,22.0,27.0,16.0,3369.0,2.96,8.39,2364.97,4
1848,318.836261682243,22,19,33,-45.81746245424343,116.44800784692131,-77.10527729291653,94.68842319072581,3612.0,50.0,22.0,27.0,16.0,3369.0,1.41,13.49,2367.73,4
1849,282.26578512396674,25,18,74,57.94631165736075,-91.52850596746806,63.24689495353044,-87.86374550916128,622.0,56.0,15.0,23.0,23.0,3371.0,1.61,13.64,2366.26,5
1850,319.14467289719624,89,18,59,11.137938116556882,74.87740216188357,-77.10527729291653,94.68842319072581,9894.0,50.0,22.0,27.0,16.0,3369.0,2.53,38.68,2384.43,4
1851,319.69607476635514,16,17,24,-35.4612864978781,-51.71826442762273,-77.10527729291653,94.68842319072581,7287.0,50.0,22.0,27.0,16.0,3369.0,1.03,10.67,2370.16,4
1852,319.9203738317757,67,19,28,-70.49454726228055,126.55234603418864,-77.10527729291653,94.68842319072581,1206.0,50.0,22.0,27.0,16.0,3369.0,1.2,30.59,2372.1,4
1853,320.18205607476636,74,16,16,-50.24472154680349,-146.59293984076925,-77.10527729291653,94.68842319072581,5236.0,50.0,22.0,27.0,16.0,3369.0,0.69,32.44,2376.72,4
1854,320.33158878504673,22,11,12,-35.44424350104485,7.571519278228266,-77.10527729291653,94.68842319072581,6109.0,50.0,22.0,27.0,16.0,3369.0,0.51,11.33,2369.09,4
1855,320.44373831775704,42,20,90,-21.960884142236566,-174.10906922613137,-77.10527729291653,94.68842319072581,7659.0,50.0,22.0,27.0,16.0,3369.0,3.86,21.36,2375.66,4
1856,221.36196765498633,74,10,20,88.05544525242459,-168.94957842042143,69.11788034887269,60.650919370546035,2467.0,41.0,23.0,30.0,23.0,3376.0,0.45,37.04,2380.62,3
1857,321.28485981308415,71,15,15,-71.87823347001732,-66.0227517065163,-77.10527729291653,94.68842319072581,3400.0,50.0,22.0,27.0,16.0,3369.0,0.64,31.03,2374.3,4
1858,282.87735537190065,86,13,83,71.89852750681837,-31.699516923916036,63.24689495353044,-87.86374550916128,2455.0,56.0,15.0,23.0,23.0,3371.0,1.8,35.67,2376.96,5
1859,221.49183778485647,54,13,40,2.906817136166765,175.2604703446803,69.11788034887269,60.650919370546035,10651.0,41.0,23.0,30.0,23.0,3376.0,0.9,28.74,2385.62,3
1860,321.425046728972,16,17,27,-65.4905353148751,-136.9553248609962,-77.10527729291653,94.68842319072581,3775.0,50.0,22.0,27.0,16.0,3369.0,1.16,10.67,2366.69,4
1861,221.75157804459673,62,10,49,10.192755141180712,-53.67460185766346,69.11788034887269,60.650919370546035,9874.0,41.0,23.0,30.0,23.0,3376.0,1.1,31.52,2386.01,3
1862,321.67738317757016,100,12,76,-30.403838449818828,32.04903419296579,-77.10527729291653,94.68842319072581,6051.0,50.0,22.0,27.0,16.0,3369.0,3.26,41.24,2381.83,4
1863,222.06975986277854,41,15,73,17.54137736508642,93.7820419498376,69.11788034887269,60.650919370546035,6172.0,41.0,23.0,30.0,23.0,3376.0,1.63,23.36,2379.21,3
1864,322.38766355140194,47,14,66,-65.45782995348652,-37.257828423551985,-77.10527729291653,94.68842319072581,3829.0,50.0,22.0,27.0,16.0,3369.0,2.83,21.64,2371.63,4
1865,283.5633057851238,89,17,16,-18.186481260558907,43.798116299077094,63.24689495353044,-87.86374550916128,13817.0,56.0,15.0,23.0,23.0,3371.0,0.35,37.73,2388.71,5
1866,222.54378583680452,84,18,61,23.99191094477696,90.28143625044663,69.11788034887269,60.650919370546035,5390.0,41.0,23.0,30.0,23.0,3376.0,1.37,44.04,2386.62,3
1867,323.0044859813085,89,20,24,-86.3149523305412,36.31431826521484,-77.10527729291653,94.68842319072581,1267.0,50.0,22.0,27.0,16.0,3369.0,1.03,39.22,2375.56,4
1868,283.6955371900825,39,20,38,-20.996364211189203,116.49354993914727,63.24689495353044,-87.86374550916128,14972.0,56.0,15.0,23.0,23.0,3371.0,0.83,19.42,2382.69,5
1869,284.00958677685935,17,20,36,-5.1315125254095335,-156.85757371309953,63.24689495353044,-87.86374550916128,9491.0,56.0,15.0,23.0,23.0,3371.0,0.78,11.06,2373.85,5
1870,284.3071074380164,16,17,21,-0.4146866738361865,-154.54179550440583,63.24689495353044,-87.86374550916128,8907.0,56.0,15.0,23.0,23.0,3371.0,0.46,9.99,2372.74,5
1871,323.22878504672906,70,19,88,-24.87332044109995,65.98210699755043,-77.10527729291653,94.68842319072581,6006.0,50.0,22.0,27.0,16.0,3369.0,3.77,31.73,2378.13,4
1872,284.48066115702466,92,18,49,27.278616693993257,-83.67554473316167,63.24689495353044,-87.86374550916128,4011.0,56.0,15.0,23.0,23.0,3371.0,1.07,39.1,2379.67,5
1873,284.8856198347106,100,10,78,-40.84785236766994,-22.714513332441527,63.24689495353044,-87.86374550916128,12916.0,56.0,15.0,23.0,23.0,3371.0,1.7,40.3,2389.25,5
1874,324.05121495327114,79,19,100,-41.977097917492614,-67.8114348946048,-77.10527729291653,94.68842319072581,6717.0,50.0,22.0,27.0,16.0,3369.0,4.29,35.15,2380.36,4
1875,2.269245283018868,91,11,17,87.6482008170579,-108.99201877514732,69.11788034887269,60.650919370546035,2579.0,41.0,23.0,30.0,23.0,3376.0,0.53,45.16,2384.0,3
1876,222.93988973290843,35,18,94,13.008195144910019,-122.94975864554405,69.11788034887269,60.650919370546035,10878.0,41.0,23.0,30.0,23.0,3376.0,2.1,21.5,2383.31,3
1877,285.53024793388414,97,13,53,-43.55650724639348,-149.7018210041702,63.24689495353044,-87.86374550916128,13062.0,56.0,15.0,23.0,23.0,3371.0,1.15,39.85,2389.05,5
1878,223.55027934329803,76,13,69,31.047269104260707,-174.46513082522208,69.11788034887269,60.650919370546035,8018.0,41.0,23.0,30.0,23.0,3376.0,1.54,38.86,2387.22,3
1879,223.99833129134998,26,18,92,35.88668842636213,49.10517558994394,69.11788034887269,60.650919370546035,3762.0,41.0,23.0,30.0,23.0,3376.0,2.06,17.36,2374.52,3
1880,285.96826446280977,97,15,100,34.691198557931486,-155.8965850418693,63.24689495353044,-87.86374550916128,5527.0,56.0,15.0,23.0,23.0,3371.0,2.17,40.31,2382.0,5
1881,324.9857943925235,86,16,28,-18.266437080341717,-152.41516014135453,-77.10527729291653,94.68842319072581,8574.0,50.0,22.0,27.0,16.0,3369.0,1.2,37.0,2382.03,4
1882,286.7947107438015,48,18,23,79.20652656706491,167.1988479231356,63.24689495353044,-87.86374550916128,3468.0,56.0,15.0,23.0,23.0,3371.0,0.5,22.38,2372.27,5
1883,224.5957338887526,45,19,92,87.98405126612633,-151.25458914663213,69.11788034887269,60.650919370546035,2514.0,41.0,23.0,30.0,23.0,3376.0,2.06,26.4,2376.89,3
1884,325.24747663551415,62,18,78,-82.59377620685119,-49.367766342302076,-77.10527729291653,94.68842319072581,2154.0,50.0,22.0,27.0,16.0,3369.0,3.34,28.42,2372.82,4
1885,325.97644859813096,14,15,48,-11.300429734211178,97.92844254109792,-77.10527729291653,94.68842319072581,7319.0,50.0,22.0,27.0,16.0,3369.0,2.06,9.37,2369.99,4
1886,326.42504672897206,39,20,19,-44.74225228298661,-5.47084333070984,-77.10527729291653,94.68842319072581,5430.0,50.0,22.0,27.0,16.0,3369.0,0.81,20.22,2372.06,4
1887,286.9847933884296,82,13,10,15.508396200141888,66.01412855043588,63.24689495353044,-87.86374550916128,10971.0,56.0,15.0,23.0,23.0,3371.0,0.22,34.15,2384.4,5
1888,287.0947933884296,41,14,25,24.482736742542386,-162.12248150899842,63.24689495353044,-87.86374550916128,6809.0,56.0,15.0,23.0,23.0,3371.0,0.54,18.8,2374.19,5
1889,287.30140495867755,93,17,60,10.397645758313004,115.90395593479002,63.24689495353044,-87.86374550916128,11578.0,56.0,15.0,23.0,23.0,3371.0,1.3,39.25,2387.37,5
1890,287.79727272727257,37,14,25,16.342580863891072,-36.11588580517616,63.24689495353044,-87.86374550916128,6533.0,56.0,15.0,23.0,23.0,3371.0,0.54,17.28,2373.31,5
1891,326.60261682243,76,18,48,-68.24654482421678,-19.779591651193357,-77.10527729291653,94.68842319072581,3270.0,50.0,22.0,27.0,16.0,3369.0,2.06,33.74,2375.68,4
1892,288.00388429752053,26,13,49,63.43414092188456,-124.78900363782648,63.24689495353044,-87.86374550916128,1816.0,56.0,15.0,23.0,23.0,3371.0,1.07,12.87,2366.99,5
1893,225.1931364861552,55,13,39,23.711642676872316,156.3704815162409,69.11788034887269,60.650919370546035,7775.0,41.0,23.0,30.0,23.0,3376.0,0.87,29.2,2382.92,3
1894,327.0512149532711,88,18,58,-53.403358006095104,113.91804810046568,-77.10527729291653,94.68842319072581,2750.0,50.0,22.0,27.0,16.0,3369.0,2.49,38.3,2377.12,4
1895,225.44638323940194,25,11,50,-2.1073242343089333,-39.91658794346233,69.11788034887269,60.650919370546035,10643.0,41.0,23.0,30.0,23.0,3376.0,1.12,14.8,2380.1,3
1896,225.77105856407726,13,19,77,79.86498128500753,160.60322699042626,69.11788034887269,60.650919370546035,2740.0,41.0,23.0,30.0,23.0,3376.0,1.72,11.68,2371.13,3
1897,288.4088429752065,75,10,83,61.90016455590268,171.95473126237863,63.24689495353044,-87.86374550916128,4602.0,56.0,15.0,23.0,23.0,3371.0,1.8,30.8,2377.16,5
1898,226.27105856407726,21,17,52,75.27166138969835,-3.9749829042841043,69.11788034887269,60.650919370546035,2171.0,41.0,23.0,30.0,23.0,3376.0,1.16,14.76,2371.62,3
1899,289.09479338842965,36,15,36,8.282371026162679,-36.60145438072652,63.24689495353044,-87.86374550916128,7334.0,56.0,15.0,23.0,23.0,3371.0,0.78,17.13,2374.12,5
1900,289.3923140495867,75,18,49,20.78097141683284,170.308628484961,63.24689495353044,-87.86374550916128,8525.0,56.0,15.0,23.0,23.0,3371.0,1.07,32.64,2381.6,5
1901,327.59327102803746,67,10,50,-10.07512971081826,47.02150555545856,-77.10527729291653,94.68842319072581,7942.0,50.0,22.0,27.0,16.0,3369.0,2.14,28.16,2378.15,4
1902,226.60872090173962,33,17,69,79.25555448206373,64.40814761457989,69.11788034887269,60.650919370546035,1132.0,41.0,23.0,30.0,23.0,3376.0,1.54,20.28,2372.91,3
1903,227.05677284979157,29,12,35,51.20194214716301,52.66732540934788,69.11788034887269,60.650919370546035,2036.0,41.0,23.0,30.0,23.0,3376.0,0.78,16.94,2372.25,3
1904,289.7972727272726,64,19,60,62.1252532454466,-19.47323700346965,63.24689495353044,-87.86374550916128,3325.0,56.0,15.0,23.0,23.0,3371.0,1.3,28.69,2374.89,5
1905,328.06056074766366,29,16,42,-12.495614040494573,83.65858659057068,-77.10527729291653,94.68842319072581,7212.0,50.0,22.0,27.0,16.0,3369.0,1.8,15.34,2372.19,4
1906,227.2840455770643,33,10,84,42.770416536824115,85.11412402228359,69.11788034887269,60.650919370546035,3250.0,41.0,23.0,30.0,23.0,3376.0,1.88,18.18,2374.29,3
1907,290.29314049586765,29,12,12,28.055390944582143,-13.39851658879087,63.24689495353044,-87.86374550916128,6475.0,56.0,15.0,23.0,23.0,3371.0,0.26,13.78,2371.77,5
1908,328.4530841121496,57,10,17,-87.88417014776958,143.59179166001422,-77.10527729291653,94.68842319072581,1291.0,50.0,22.0,27.0,16.0,3369.0,0.73,24.36,2369.55,4
1909,328.6119626168225,89,12,88,-48.86416794817304,33.122950475606416,-77.10527729291653,94.68842319072581,4056.0,50.0,22.0,27.0,16.0,3369.0,3.77,37.06,2378.31,4
1910,290.40314049586766,75,11,88,-6.067217188812492,-88.47860437003152,63.24689495353044,-87.86374550916128,7707.0,56.0,15.0,23.0,23.0,3371.0,1.91,31.03,2380.39,5
1911,329.4343925233646,42,19,57,-40.51540915348417,81.5207758309399,-77.10527729291653,94.68842319072581,4116.0,50.0,22.0,27.0,16.0,3369.0,2.44,21.09,2371.58,4
1912,0.1,19,14,11,76.66293359016353,-79.78345481023352,63.24689495353044,-87.86374550916128,1519.0,56.0,15.0,23.0,23.0,3371.0,0.28,10.44,2365.48,5
1913,329.9671028037384,81,12,29,-68.29752848065722,115.22470362565957,-77.10527729291653,94.68842319072581,1177.0,50.0,22.0,27.0,16.0,3369.0,1.24,34.02,2373.46,4
1914,291.1304132231404,67,20,13,85.53268929344281,-36.75242895713194,63.24689495353044,-87.86374550916128,2688.0,56.0,15.0,23.0,23.0,3371.0,0.28,30.06,2374.5,5
1915,330.2381308411216,35,18,28,-41.997632325507524,116.13245593822751,-77.10527729291653,94.68842319072581,4029.0,50.0,22.0,27.0,16.0,3369.0,1.2,18.16,2369.95,4
1916,330.49981308411225,71,16,56,-41.39327076501384,87.00130533963187,-77.10527729291653,94.68842319072581,3987.0,50.0,22.0,27.0,16.0,3369.0,2.4,31.3,2375.53,4
1917,227.82950012251882,77,11,65,-11.6902461673819,-10.59532615596757,69.11788034887269,60.650919370546035,10499.0,41.0,23.0,30.0,23.0,3376.0,1.46,38.72,2389.63,3
1918,291.2404132231404,51,19,42,-8.35273211499323,-78.8057582829195,63.24689495353044,-87.86374550916128,7998.0,56.0,15.0,23.0,23.0,3371.0,0.91,23.75,2377.47,5
1919,291.58752066115693,68,18,14,88.66124669553506,143.49806564545656,63.24689495353044,-87.86374550916128,3069.0,56.0,15.0,23.0,23.0,3371.0,0.3,29.98,2374.85,5
1920,331.02317757009354,44,16,66,-63.8999388693181,-25.386963457351328,-77.10527729291653,94.68842319072581,3813.0,50.0,22.0,27.0,16.0,3369.0,2.83,21.04,2371.38,4
1921,228.25157804459676,19,11,49,12.147936742892057,148.20575516156833,69.11788034887269,60.650919370546035,8649.0,41.0,23.0,30.0,23.0,3376.0,1.1,12.04,2377.0,3
